taskid|category|country|state|city|varname|comment
19047873|Starting a Business|United States|Maryland|Baltimore|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Thu Jan 31st, 6:29PM
Copied to 1 person
Step 1) Name Your LLC
File a Trade Name Application with the Maryland Department of Assessments and Taxation.The application can be filed by mail or in person.
Time Required: Up to 4 weeks to process. Expedited services are up to 7 business days.
Step 2) Choose a Registered Agent
Time Required: 0 Days (Someone must simply be appointed)
Step 3) File the Articles of Organization
A Maryland LLC is created by filing Articles of Organization with the Maryland Department of Assessments and Taxation.
Time Required: Up to 4 weeks, 7 days if expedited.
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
You may obtain an EIN by completing an online application on the IRS website.
Time Required: 1 Day (Online Procedure)
Step 6) File Annual Reports
All LLCs doing business in Maryland must file a Personal Property Return (Form 1) with the Maryland Department of Assessments and Taxation Personal Property Division which also serves as an annual report. The return must be printed out and filed by mail by April 15 each year.
Time Required: Assumed 7 business days.

SOURCES: https://howtostartanllc.com/maryland-llc
https://www.nolo.com/legal-encyclopedia/maryland-form-llc-31870.html
Add your comment here"
19047874|Starting a Business|United States|Maryland|Baltimore|Cost Required to Complete Each Procedure|"Comments
Sort by Date
1. Felipe Barbosa (Center for the Study of Economic Liberty)   Thu Jan 31st, 12:44PM
Copied to 1 person
step 1.) name your LLC
no fee

step 2.) choose a registered agent
no fee, an owner/ family friend can become a registered agent

step 3.) file the articles of organization
the filing fee for the articles of organization= $100

(operating agreements are optional in Maryland)

Step 4.) obtain an employer identification number
obtained from IRS free of charge

Step 5.) Maryland requires an LLC to file annual reports
fee=$300

total cost to register an LLC in Baltimore, Maryland= $400

2. Paul Bernert (Center for the Study of Economic Liberty)   Thu Jan 31st, 6:31PM
Step 1) Name Your LLC
The application can be filed by mail or in person. The filing fee is $25.00 or $75.00 for expedited service.
Step 2) Choose a Registered Agent
There is no fee.
Step 3) File the Articles of Organization
The basic filing fee is $100.00 (an additional $50 expedited fee and 3% service fee is charged for online filings).
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
There is no fee.
Step 6) File Annual Reports
The filing fee is $300.00

SOURCES: https://howtostartanllc.com/maryland-llc
https://www.nolo.com/legal-encyclopedia/maryland-form-llc-31870.html
Add your comment here"
19136320|Starting a Business|United States|Maine|Portland|Cost Required to Complete Each Procedure|"Comments
Sort by Date
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:47AM
Copied to 1 person
Step 1) Name Your LLC
The filing fee is $20.00.
Step 2) Choose a Registered Agent
There is no fee.
Step 3) File the Certificate of Organization
The filing fee is $175.00.
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
There is no fee.
Step 6) File Annual Reports
The filing fee is $85.00 for domestic LLCs.

SOURCES: https://howtostartanllc.com/maine-llc
https://www.nolo.com/legal-encyclopedia/maine-form-llc-31845.html
2. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:48AM
Total fees:
$020.00
$000.00
$175.00
$000.00
$085.00
----------
Total: $280.00
Add your comment here"
19136319|Starting a Business|United States|Maine|Portland|Time Required to Complete Each Procedure|"Comments
Sort by Date
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:51AM
Copied to 1 person
Step 1) Name Your LLC
You may reserve a name for up to 120 days by filing an Application for Reservation of Name (MLLC-1) with the secretary of state. The reservation must be filed by mail.
Time Required: The standard turn-around time for processing corporate filings is 5 to 10 business days.
Step 2) Choose a Registered Agent
Time Required: 0 Days (Must simply appoint someone).
Step 3) File the Certificate of Organization
A Maine LLC is created by filing a Certificate of Formation Certificate of Formation (MLLC-6) with the Maine Secretary of State. The articles must be filed by mail.
Time Required: The standard turn-around time for processing corporate filings is 5 to 10 business days.
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Time Required: 1 Day (Online Procedure).
Step 6) File Annual Reports
All LLCs doing business in Maine must file an Annual Report with the Maine Secretary of State every year by June 1. Reports can be filed online.
Time Required: 1 Day (Online Procedure)

SOURCES: https://howtostartanllc.com/maine-llc
https://www.nolo.com/legal-encyclopedia/maine-form-llc-31845.html
2. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:52AM
Total Time Required:
10 Days
00 Days
10 Days
01 Days (Online)
01 Days (Online)
----------------------
Total: 21 Days
Add your comment here"
19047868|Starting a Business|United States|Louisiana|New Orleans|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:40AM
Copied to 1 person
Step 1) Name Your LLC
Time Required: 1 Day (Online Procedure).
Step 2) Choose a Registered Agent
Time Required: 0 Days (Must simply appoint someone).
Step 3) File the Articles of Organization
A Louisiana LLC is created by filing Articles of Organization Limited Liability Company (Form #365) with the Louisiana Secretary of State. It may be completed online.
Time Required: 1 Day (Online Procedure).
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
You may obtain an EIN by completing an EIN online application on the IRS website.
Time Required: 1 Day (Online Procedure).
Step 6) File Annual Reports
All LLCs doing business in Louisiana must file an Annual Report with the secretary of state every year on or before the anniversary date of organizing or qualifying in Louisiana. The annual report may be filed online or by mail with the Secretary of State.
Time Required: 1 Day (Online Procedure).


SOURCE: https://howtostartanllc.com/louisiana-llc
https://www.nolo.com/legal-encyclopedia/louisiana-form-llc-32080.html
Add your comment here"
19047869|Starting a Business|United States|Louisiana|New Orleans|Cost Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:40AM
Copied to 1 person
Step 1) Name Your LLC
The filing fee is $25.00.
Step 2) Choose a Registered Agent
There is no fee.
Step 3) File the Articles of Organization
The filing fee is $100.00.
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
There is no fee.
Step 6) File Annual Reports
The filing fee is 30.00.
SOURCE: https://howtostartanllc.com/louisiana-llc
https://www.nolo.com/legal-encyclopedia/louisiana-form-llc-32080.html
Add your comment here"
19047863|Starting a Business|United States|Kentucky|Louisville|Time Required to Complete Each Procedure|"Comments
Sort by Date
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:28AM
Copied to 1 person

Step 1) Name Your LLC
Time Required: 1 Day (Online Procedure).
Step 2) File the Articles of Organization
Time Required: 1 Day (Online Procedure).
Step 3) Choose a Registered Agent
Time Required: 0 Days (You simply have to appoint someone).
Step 4) Create an Operating Agreement
Time Required: 1 Day (Online Procedure).
Step 5) Obtain an Employer Identification Number (EIN)
Time Required: 1 Day (Online Procedure).
Source: https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
Step 6) File Annual Reports
Time Required: 1 Day (Online Procedure).

SOURCES: https://howtostartanllc.com/kentucky-llc
https://www.nolo.com/legal-encyclopedia/kentucky-form-llc-31708.html
2. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:29AM
Total Time Required: 1 Day.
Add your comment here"
19047864|Starting a Business|United States|Kentucky|Louisville|Cost Required to Complete Each Procedure|"Comments
Sort by Date
1. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:28AM
Copied to 1 person

Step 1) Name Your LLC
You may reserve a name for up to 120 days by filing a Reservation or Renewal of Reserved Name (Form RES) with the Secretary of State. The filing fee is $15.00.
Step 2) File the Articles of Organization
A Kentucky LLC is created by filing Articles of Organization for a Limited Liability Company (Form KLC) with the Kentucky Secretary of State. The filing fee is $40.00.
Step 3) Choose a Registered Agent
Every Kentucky LLC must have an agent for service of process in the state. This is an individual or business entity that agrees to accept legal papers on the LLC’s behalf if it is sued. There is no fee.
Step 4) Create an Operating Agreement
To register your LLC, you will need to file the Articles of Organization with the State of Kentucky. The filing fee is $40.00.
Step 5) Obtain an Employer Identification Number (EIN)
If you form a one-member LLC, you must obtain an EIN for it only if it will have employees or you elect to have it taxed as a corporation instead of a sole proprietorship (disregarded entity). There is no fee.
Source: https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
Step 6) File Annual Reports
All LLCs doing business in Kentucky must file an Annual Report with the Secretary of State by June 30 every year. The filing fee is $15.00.

SOURCES: https://howtostartanllc.com/kentucky-llc
https://www.nolo.com/legal-encyclopedia/kentucky-form-llc-31708.html
2. Paul Bernert (Center for the Study of Economic Liberty)   Tue Jan 29th, 11:30AM
Total Cost Required:
$15.00
$40.00
$00.00
$00.00
$15.00
---------
$70.00

Add your comment here"
19047784|Starting a Business|United States|California|San Diego|Cost Required to Complete Each Procedure|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Jan 28th, 10:26PM
Copied to 1 person
Total: $80
Registration fee for the fictitious business name (FBN): $42
Business Tax Certificate: $38 (by mail)

Note: All other Procedures are free of cost

Source:
County of San Diego/County Clerks Office: https://arcc.sdcounty.ca.gov/Pages/fbn-info.aspx
Office of the City Treasurer: https://www.sandiego.gov/treasurer/taxesfees/btax/btaxhow

Add your comment here"
19136323|Starting a Business|United States|Vermont|Burlington|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:53PM
Steps to Form an LLC in Vermont:

Step 1) Name Your LLC
Step 2) File the Articles of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements

SOURCES: https://www.nolo.com/legal-encyclopedia/vermont-form-llc-32169.html
https://howtostartanllc.com/vermont-llc
Add your comment here"
19048033|Starting a Business|United States|Utah|Salt Lake City|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:50PM
Steps to Form an LLC in Utah:

Step 1) Name Your LLC
Step 2) File the Certificate of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Renewals
Step 8) Foreign LLC Requirements

SOURCES: https://www.nolo.com/legal-encyclopedia/utah-form-llc-31787.html
https://howtostartanllc.com/utah-llc
Add your comment here"
19048027|Starting a Business|United States|Texas|San Antonio|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 7th, 3:58PM
Copied to 1 person
See Texas > Austin
Add your comment here"
19048017|Starting a Business|United States|Texas|Houston|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:50PM
See Texas > Austin
Add your comment here"
19048012|Starting a Business|United States|Texas|Dallas|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:50PM
See Texas > Austin
Add your comment here"
19048007|Starting a Business|United States|Texas|Austin|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:49PM
Steps to form an LLC in Texas:

Step 1) Choose a Name for Your LLC
Step 2) File the Certificate of Formation
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements

SOURCES: https://www.nolo.com/legal-encyclopedia/texas-form-llc-31745.html
https://howtostartanllc.com/texas-llc
Add your comment here"
19048002|Starting a Business|United States|Tennessee|Nashville|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:48PM
Steps to form an LLC in Tennessee:

Step 1) Name Your LLC
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLCs

SOURCES: https://www.nolo.com/legal-encyclopedia/tennessee-form-llc-32159.html
https://howtostartanllc.com/tennessee-llc
Add your comment here"
19137579|Starting a Business|United States|South Dakota|Sioux Falls|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:44PM
Steps to form an LLC in South Dakota:

Step 1) Name Your LLC
Step 2) File the Articles of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements
Step 6) File Annual Reports

SOURCES: https://www.nolo.com/legal-encyclopedia/south-dakota-form-llc-32096.html
https://howtostartanllc.com/south-dakota-llc
Add your comment here"
19047997|Starting a Business|United States|South Carolina|Charleston|Procedures to Legally Start and Formally Operate a Company|"Comments
Sort by Date
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:40PM
Steps to form an LLC in South Carolina:

Step 1) Name Your LLC
Step 2) File the Articles of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:41PM
SOURCES: https://www.nolo.com/legal-encyclopedia/south-carolina-form-llc-32017.html
https://howtostartanllc.com/south-carolina-llc
Add your comment here"
19047992|Starting a Business|United States|Rhode Island|Providence|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 8:39PM
Steps to form an LLC in Rhode Island:

Step 1) Name Your LLC
Step 2) File the Articles of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements

SOURCES: https://www.nolo.com/legal-encyclopedia/rhode-island-form-llc-31723.html
https://howtostartanllc.com/rhode-island-llc
Add your comment here"
19047987|Starting a Business|United States|Pennsylvania|Pittsburgh|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:47PM
Steps to form an LLC in Pittsburgh:

Step 1) Name Your LLC
Step 2) File the Certificate of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Requirements
Step 8) Foreign LLC Requirements

SOURCES: https://howtostartanllc.com/pennsylvania-llc
https://www.nolo.com/legal-encyclopedia/pennsylvania-form-llc-32189.html
Add your comment here"
19047982|Starting a Business|United States|Pennsylvania|Philadelphia|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:46PM
Steps to form an LLC in Pennsylvania:

Step 1) Name Your LLC
Step 2) File the Certificate of Organization
Step 3) Choose a Registered Agent
Step 4) Create an Operating Agreement
Step 5) Publication Requirements
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Requirements
Step 8) Foreign LLC Requirements

SOURCES: https://howtostartanllc.com/pennsylvania-llc
https://www.nolo.com/legal-encyclopedia/pennsylvania-form-llc-32189.html
Add your comment here"
19047947|Starting a Business|United States|New York|Rochester|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:44PM
Copied to 1 person
Steps to form an LLC in New York:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Publication Requirements
Step 5) Create an Operating Agreement
Step 6) Obtain an Employer Identification Number (EIN)

SOURCE: https://howtostartanllc.com/new-york-llc
Add your comment here"
19047942|Starting a Business|United States|New York|New York City|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:44PM
Copied to 1 person
Steps to form an LLC in New York:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Publication Requirements
Step 5) Create an Operating Agreement
Step 6) Obtain an Employer Identification Number (EIN)

SOURCE: https://howtostartanllc.com/new-york-llc
Add your comment here"
19047937|Starting a Business|United States|New York|Buffalo|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:44PM
Copied to 1 person
Steps to form an LLC in New York:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Publication Requirements
Step 5) Create an Operating Agreement
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements

SOURCES: https://howtostartanllc.com/new-york-llc
https://www.nolo.com/legal-encyclopedia/new-york-form-llc-32140.html
Add your comment here"
19047882|Starting a Business|United States|Michigan|Detroit|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:34PM
Copied to 1 person
Steps to form an LLC in Michigan:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Step 6) File Annual Reports

SOURCES: https://howtostartanllc.com/michigan-llc
https://www.nolo.com/legal-encyclopedia/michigan-form-llc-31760.html
Add your comment here"
19047877|Starting a Business|United States|Massachusetts|Boston|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:32PM
Copied to 1 person
Steps to form an LLC in Massachusetts:

Step 1) Name Your LLC
A) Follow the naming guidelines.
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) Obtain an Employer Identification Number (EIN)
Step 4) File the Certificate of Organization
Step 5) Create an Operating Agreement
Step 6) File Annual Reports

SOURCES: https://howtostartanllc.com/massachusetts-llc
https://www.nolo.com/legal-encyclopedia/massachusetts-form-llc-31942.html
Add your comment here"
19047872|Starting a Business|United States|Maryland|Baltimore|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:30PM
Copied to 1 person
Steps to form an LLC in Maryland:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Step 6) File Annual Reports

SOURCES: https://howtostartanllc.com/maryland-llc
https://www.nolo.com/legal-encyclopedia/maryland-form-llc-31870.html
Add your comment here"
19136318|Starting a Business|United States|Maine|Portland|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:29PM
Copied to 1 person
Steps to form an LLC in Maine:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Certificate of Organization
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Step 6) File Annual Reports

SOURCES: https://howtostartanllc.com/maine-llc
https://www.nolo.com/legal-encyclopedia/maine-form-llc-31845.html
Add your comment here"
19047867|Starting a Business|United States|Louisiana|New Orleans|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:26PM
Copied to 1 person
Steps to form an LLC in Louisiana:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Step 6) File Annual Reports

SOURCE: https://howtostartanllc.com/louisiana-llc
https://www.nolo.com/legal-encyclopedia/louisiana-form-llc-32080.html
Add your comment here"
19047862|Starting a Business|United States|Kentucky|Louisville|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 3:08PM
Copied to 1 person
Steps to form an LLC in Kentucky:

Step 1) Name Your LLC
A) Follow the naming guidelines
B) Check name availability
C) Check URL availability
Step 2) Choose a Registered Agent
Step 3) File the Articles of Organization
Step 4) Create an Operating Agreement
Step 5) Obtain an Employer Identification Number (EIN)
Step 6) File Annual Reports

SOURCES: https://howtostartanllc.com/kentucky-llc
https://www.nolo.com/legal-encyclopedia/kentucky-form-llc-31708.html
Add your comment here"
19047934|Starting a Business|United States|New Mexico|Albuquerque|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Kunal Vohra (Center for the Study of Economic Liberty)   Thu Jan 24th, 9:38PM New
Copied to 1 person
Total Amount: $70.00

1) Registration Procedures
a) Reserving a name: $20.00
Nolo: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
b) Articles of Organization: $50.00
Source: http://www.sos.state.nm.us/Business_Services/NM_Domestic_LLC.aspx
c) Operating agreement: 0 (not required, but recommended)
Source: https://howtostartanllc.com/new-mexico-llc
2) Apply for Federal Identification Number (EIN) for Tax and Employer Purposes : 0 (filing online), 1 week (faxing service center with return faxing number),
a) 0 (Free through the IRS)
Source: https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
2.5) Obtain Seller's Permit
a) 0 - Not Required (Not every business requires a seller's permit in New Mexico)
Source: https://www.nolo.com/legal-encyclopedia/how-get-small-business-license-new-mexico.html
3) Register to Collect State Sales Tax (or obtain Tax Registration Certificate)
a) 0 - Free and no fee required
Source: http://www.tax.newmexico.gov/Businesses/register-your-business.aspx
4) Register as an employer with the Unemployment Insurance Division at the State Labor Department
a) 0 - Free and no fee required
Source: https://www.dws.state.nm.us/Business/Unemployment-Insurance/Unemployment-Insurance-Tax-Information
5) Arrange for Workers' Compensation and Disability Insurance
a) 0 - Not Required
Source: https://www.blr.com/HR-Employment/Benefits-Leave/Disability-Insurance-in-New-Mexico
5.5) Register for State Employer Payroll Tax Account Number
a) 0 - free
Source: https://www.dws.state.nm.us/Portals/0/DM/Business/Assign_a_Third_Party_Administrator_Guide.pdf
6) Arrange for Publication and Submit Certificate and Affidavits of Publication
a) 0 (No publication requirements)
Source: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
7) Miscellaneous Procedures
a) Annual and Ongoing Requirements
New Mexico Does not require Annual Reports
Source: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
b) Opening Company Accounts, such as Banks and Credit Card Accounts
0 (Depending on the bank you choose)
Source: https://cindysnewmexicollcs.com/Private-and-Anonymous-LLC/Bank-Account-Opening
c) Deciding on a Business Structure (Our Case Example is ALWAYS a LLC)
Always LLC
d) Creating an Operating Agreement
Not Required, And Established Earlier
Add your comment here"
19047933|Starting a Business|United States|New Mexico|Albuquerque|Time Required to Complete Each Procedure|"Comments
1. Kunal Vohra (Center for the Study of Economic Liberty)   Thu Jan 24th, 9:12PM
Copied to 1 person
1) Registration Procedures
a) Reserving a name: 0.5 days
Nolo: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
b) Articles of Organization: 0.5 days
Source: http://www.sos.state.nm.us/Business_Services/NM_Domestic_LLC.aspx
c) Operating agreement: 0 (not required, but recommended)
Source: https://howtostartanllc.com/new-mexico-llc
2) Apply for Federal Identification Number (EIN) for Tax and Employer Purposes : 0 (filing online), 1 week (faxing service center with return faxing number),
2 weeks (Faxing service center without return faxing number)
a) https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
2.5) Obtain Seller's Permit
a) Not Required (Not every business requires a seller's permit in New Mexico)
Source: https://www.nolo.com/legal-encyclopedia/how-get-small-business-license-new-mexico.html
3) Register to Collect State Sales Tax (or obtain Tax Registration Certificate)
a) Online (immediately), Through mail (1-2 weeks and then CRS identification number is mailed back)
Source: http://www.tax.newmexico.gov/Businesses/register-your-business.aspx
4) Register as an employer with the Unemployment Insurance Division at the State Labor Department
a) Online (immediately)
Source: https://www.dws.state.nm.us/Business/Unemployment-Insurance/Unemployment-Insurance-Tax-Information
5) Arrange for Workers' Compensation and Disability Insurance
a) Not Required by New Mexico
Source: https://www.blr.com/HR-Employment/Benefits-Leave/Disability-Insurance-in-New-Mexico
5.5) Register for State Employer Payroll Tax Account Number
a) 0.5 days
Source: https://www.dws.state.nm.us/Portals/0/DM/Business/Assign_a_Third_Party_Administrator_Guide.pdf
6) Arrange for Publication and Submit Certificate and Affidavits of Publication
a) 0 (No publication requirements)
Source: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
7) Miscellaneous Procedures
a) Annual and Ongoing Requirements
New Mexico Does not require Annual Reports
Source: https://www.nolo.com/legal-encyclopedia/new-mexico-form-llc-32059.html
b) Opening Company Accounts, such as Banks and Credit Card Accounts
0.5 Days
Source: https://cindysnewmexicollcs.com/Private-and-Anonymous-LLC/Bank-Account-Opening
c) Deciding on a Business Structure (Our Case Example is ALWAYS a LLC)
Always LLC
d) Creating an Operating Agreement
Not Required, And Established Earlier
Add your comment here"
19136330|Starting a Business|United States|West Virginia|Charleston|Cost Required to Complete Each Procedure|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Thu Jan 24th, 12:54PM
Copied to 1 person
1) a) Register a Name: $15
Source: https://sos.wv.gov/FormSearch/Business/Multiple-Company-Types/nr1.pdf
b) Articles of Organization: $100
Source: https://sos.wv.gov/FormSearch/Business/Limited-Liability-Company/lld-1.pdf

2) EIN: $0
Source: https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online

2.5) Sellers Permit: $0
Source: https://tax.wv.gov/Business/SalesAndUseTax/Pages/SalesAndUseTax.aspx

3) Register to Collect Sales Tax: $0
Source: https://howtostartanllc.com/taxes/west-virginia-sales-tax

4) Unemployment Insurance: $0
Source:

5) Workers Comp/Disability: $0
Source: https://business4.wv.gov/startmybusiness/Pages/Insurance-Requirements.aspx

5.5) Payroll Tax: $0
Source: https://tax.wv.gov/Documents/TSD/tsd421.pdf

6) Arrange for Publication: not required
Source: https://www.nolo.com/legal-encyclopedia/west-virginia-form-llc-31736.html

7) Business Registration: $30
Source: https://www.state.wv.us/taxrev/forms/BusinessRegistration.booklet.pdf
Annual Report: $25
Source: https://business4.wv.gov/operatemybusiness/Pages/Annual-Reporting.aspx

Total Cost: $170
Add your comment here"
